,homexGDiff,awayxGdiff,homeShotDiff,awayShotDiff,homeFenDiff,awayFenDiff,homeGoalDiff,awayGoalDiff,result
325,-7.506799999999998,-7.0947999999999425,-106,-51,-187,-64,-25,14,0
326,3.4787999999999926,21.67269999999997,7,204,44,282,5,28,0
327,3.570500000000024,-2.95389999999999,9,-49,25,-94,4,-11,1
328,7.875699999999988,0.7731000000000208,56,24,61,43,25,12,0
329,-3.212600000000144,-0.009199999999985664,-48,-22,-32,2,24,4,0
330,-4.9032000000000195,5.584399999999931,-21,85,-72,104,-11,-7,0
331,16.10309999999999,0.7539999999999196,125,-40,202,-64,6,-6,0
332,17.489200000000075,6.615699999999926,195,151,375,146,-3,-6,1
333,19.1740000000001,-2.95389999999999,174,-49,246,-94,3,-11,0
334,9.518399999999886,6.430499999999974,-8,33,36,36,9,7,0
335,21.827299999999973,-1.7274999999998712,212,-21,295,6,30,-6,1
336,-7.473899999999944,-18.907799999999924,-54,-84,-64,-205,15,-17,1
337,-11.67049999999955,-18.90939999999992,-126,-226,-127,-370,-8,-60,1
338,0.4958999999999918,-1.5907000000000906,-25,-34,18,-11,16,23,1
339,7.375399999999971,-11.025599999999926,52,-66,53,-117,23,-8,0
340,4.147399999999976,-21.596900000000034,17,-197,25,-302,-1,-13,1
341,-17.234299999999912,-1.631100000000039,-139,-36,-240,-19,-19,5,0
342,-17.83820000000008,1.2734000000000378,-126,28,-194,51,-36,14,0
343,-4.154399999999988,-10.862599999999944,-16,-61,-65,-111,-14,-4,0
344,4.835599999999921,4.0364999999999185,80,-8,97,32,-4,-6,0
345,14.036899999999989,19.95579999999999,117,199,174,274,5,34,0
346,3.3242000000000047,4.6653000000000375,-1,6,31,34,3,7,0
347,-6.132399999999947,7.1385999999999825,-43,45,-69,47,5,10,0
348,-7.12769999999999,7.21239999999996,-103,47,-187,47,-26,19,0
349,-4.2776999999999745,-1.4285000000000991,-47,-25,-107,-3,-13,20,0
350,2.820199999999886,19.403000000000084,-32,175,-36,250,-5,2,1
351,8.810299999999877,18.42840000000011,-20,207,25,393,6,-2,0
352,-18.697499999999906,-7.684199999999933,-76,-62,-197,-72,-20,18,1
353,-12.137899999999938,-4.2101000000000255,-50,0,-118,-57,-11,-15,0
354,9.169399999999996,4.572000000000074,61,-7,99,32,37,8,1
355,-4.608200000000011,-16.69810000000011,-37,-121,-24,-182,-13,-37,1
356,-2.1946000000000367,0.3336999999999861,-22,-34,-10,10,10,19,1
357,5.6764999999999475,18.626500000000107,139,164,128,238,-7,1,1
358,-10.806899999999935,0.14400000000009072,-77,-8,-119,27,-3,-10,0
359,3.667699999999911,0.13330000000004816,69,23,88,39,-5,15,0
360,-5.234699999999961,3.417500000000011,-22,12,-47,33,3,2,0
361,5.204399999999907,14.620199999999983,3,119,41,178,-5,3,0
362,6.240899999999982,-4.1921999999999855,24,-8,25,-64,12,-11,1
363,-16.670799999999915,3.5966999999998137,-153,-21,-249,-24,-24,-4,0
364,2.998499999999993,0.7686999999999671,1,-12,20,22,2,14,0
365,19.372499999999974,-2.953299999999942,197,-32,270,-10,36,-12,0
366,-18.3254999999999,4.298500000000082,-69,-3,-189,33,-18,6,0
367,8.600299999999834,7.593599999999967,-26,55,11,59,5,19,1
368,-4.336499999999994,18.63840000000014,-44,213,-107,407,-16,-1,0
369,5.022499999999972,4.970999999999805,22,-6,31,-6,0,-3,1
370,-1.3697000000000656,-18.353000000000094,-28,-126,-3,-196,23,-38,1
371,5.7349999999999355,-12.155799999999957,125,-42,126,-111,-3,-15,0
372,-11.066499999999941,18.56800000000012,-69,178,-114,240,-7,-3,0
